"sample_id","run_id","sample_year","plate","lane_sample","site_code_raw","site_code","sample_type_original","sample_type","forward_filename","reverse_filename","forward_path","reverse_path","include","is_control","control_type","metadata_source","metadata_row","mapping_status","normalization_note","biosample_accession","sra_run_accession","forward_file","reverse_file","input","filtered","denoised_forward","denoised_reverse","merged","nonchim"
"hja2016_126","HJA2016_Plate2",2016,"Plate2","S19","58","58","Sediment","stream sediment","GSF2238-Lennon-Plate2-hja2016_126_S19_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_126_S19_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_126_S19_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_126_S19_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",136,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_126_S19_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_126_S19_L001_R2_001.fastq.gz",5912,4904,4778,4788,4603,4588
"hja2016_127","HJA2016_Plate1",2016,"Plate1","S20","60","60","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_127_S20_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_127_S20_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_127_S20_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_127_S20_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",137,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_127_S20_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_127_S20_L001_R2_001.fastq.gz",92150,82729,81075,80505,70325,70047
"hja2016_128","HJA2016_Plate1",2016,"Plate1","S21","68","68","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_128_S21_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_128_S21_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_128_S21_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_128_S21_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",142,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_128_S21_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_128_S21_L001_R2_001.fastq.gz",1071,816,757,706,625,625
"hja2016_129","HJA2016_Plate1",2016,"Plate1","S22","72","72","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_129_S22_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_129_S22_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_129_S22_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_129_S22_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",144,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_129_S22_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_129_S22_L001_R2_001.fastq.gz",177991,156940,152779,151428,128885,127706
"hja2016_131","HJA2016_Plate1",2016,"Plate1","S23","74","74","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_131_S23_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_131_S23_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_131_S23_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_131_S23_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",146,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_131_S23_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_131_S23_L001_R2_001.fastq.gz",1188399,1058851,1035411,1032585,904633,883738
"hja2016_132","HJA2016_Plate1",2016,"Plate1","S24","84","84","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_132_S24_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_132_S24_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_132_S24_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_132_S24_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",150,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_132_S24_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_132_S24_L001_R2_001.fastq.gz",1301499,1141335,1111467,1105884,955446,919986
"hja2016_133","HJA2016_Plate1",2016,"Plate1","S25","161","161","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_133_S25_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_133_S25_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_133_S25_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_133_S25_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",154,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_133_S25_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_133_S25_L001_R2_001.fastq.gz",106787,94168,89946,89938,73693,72059
"hja2016_135","HJA2016_Plate1",2016,"Plate1","S26","169","169","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_135_S26_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_135_S26_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_135_S26_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_135_S26_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",159,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_135_S26_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_135_S26_L001_R2_001.fastq.gz",169420,148877,145317,143810,124930,123455
"hja2016_136","HJA2016_Plate1",2016,"Plate1","S27","190","190","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_136_S27_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_136_S27_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_136_S27_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_136_S27_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",163,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_136_S27_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_136_S27_L001_R2_001.fastq.gz",180581,159640,157105,156030,140172,138898
"hja2016_139","HJA2016_Plate1",2016,"Plate1","S28","CC-2","CC-2","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_139_S28_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_139_S28_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_139_S28_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_139_S28_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",168,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_139_S28_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_139_S28_L001_R2_001.fastq.gz",206203,181091,173976,173336,142715,140227
"hja2016_140","HJA2016_Plate1",2016,"Plate1","S29","CC-3","CC-3","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_140_S29_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_140_S29_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_140_S29_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_140_S29_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",169,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_140_S29_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_140_S29_L001_R2_001.fastq.gz",271903,235402,233099,229905,207063,205891
"hja2016_141","HJA2016_Plate1",2016,"Plate1","S30","CC-4","CC-4","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_141_S30_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_141_S30_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_141_S30_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_141_S30_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",170,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_141_S30_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_141_S30_L001_R2_001.fastq.gz",209066,183572,181482,176635,157498,156782
"hja2016_142","HJA2016_Plate1",2016,"Plate1","S31","KC-1","KC-1","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_142_S31_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_142_S31_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_142_S31_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_142_S31_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",171,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_142_S31_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_142_S31_L001_R2_001.fastq.gz",844217,734373,731445,725997,685178,676967
"hja2016_144","HJA2016_Plate1",2016,"Plate1","S32","KC-3","KC-3","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_144_S32_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_144_S32_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_144_S32_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_144_S32_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",173,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_144_S32_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_144_S32_L001_R2_001.fastq.gz",612941,535784,533003,527936,486924,480196
"hja2016_145","HJA2016_Plate1",2016,"Plate1","S33","155","155","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_145_S33_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_145_S33_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_145_S33_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_145_S33_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",151,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_145_S33_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_145_S33_L001_R2_001.fastq.gz",174131,155110,149370,149408,126454,124377
"hja2016_146","HJA2016_Plate1",2016,"Plate1","S34","156","156","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_146_S34_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_146_S34_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_146_S34_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_146_S34_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",152,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_146_S34_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_146_S34_L001_R2_001.fastq.gz",177433,152856,151081,147148,133482,132956
"hja2016_147","HJA2016_Plate1",2016,"Plate1","S35","163","163","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_147_S35_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_147_S35_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_147_S35_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_147_S35_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",156,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_147_S35_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_147_S35_L001_R2_001.fastq.gz",176136,153445,146908,145907,119301,116303
"hja2016_148","HJA2016_Plate1",2016,"Plate1","S36","165","165","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_148_S36_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_148_S36_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_148_S36_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_148_S36_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",158,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_148_S36_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_148_S36_L001_R2_001.fastq.gz",156237,140943,135743,135422,111953,110482
"hja2016_149","HJA2016_Plate1",2016,"Plate1","S37","170","170","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_149_S37_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_149_S37_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_149_S37_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_149_S37_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",160,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_149_S37_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_149_S37_L001_R2_001.fastq.gz",818,743,595,527,369,369
"hja2016_150","HJA2016_Plate1",2016,"Plate1","S38","53","53","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_150_S38_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_150_S38_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_150_S38_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_150_S38_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",131,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_150_S38_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_150_S38_L001_R2_001.fastq.gz",185821,164579,160595,159696,138948,137116
"hja2016_151","HJA2016_Plate1",2016,"Plate1","S39","64","64","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_151_S39_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_151_S39_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_151_S39_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_151_S39_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",138,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_151_S39_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_151_S39_L001_R2_001.fastq.gz",1385561,1200156,1167253,1162746,998616,964977
"hja2016_152","HJA2016_Plate1",2016,"Plate1","S40","66","66","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_152_S40_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_152_S40_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_152_S40_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_152_S40_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",140,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_152_S40_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_152_S40_L001_R2_001.fastq.gz",1188276,1057399,1023181,1021952,854443,799955
"hja2016_155","HJA2016_Plate1",2016,"Plate1","S41","82","82","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_155_S41_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_155_S41_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_155_S41_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_155_S41_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",148,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_155_S41_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_155_S41_L001_R2_001.fastq.gz",167712,149922,144365,143937,118488,116837
"hja2016_157","HJA2016_Plate1",2016,"Plate1","S42","43","43","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_157_S42_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_157_S42_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_157_S42_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_157_S42_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",126,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_157_S42_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_157_S42_L001_R2_001.fastq.gz",126267,113320,111005,110361,97206,96913
"hja2016_158","HJA2016_Plate1",2016,"Plate1","S43","47","47","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_158_S43_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_158_S43_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_158_S43_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_158_S43_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",128,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_158_S43_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_158_S43_L001_R2_001.fastq.gz",1941,1636,1509,1424,1081,1077
"hja2016_159","HJA2016_Plate1",2016,"Plate1","S44","49","49","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_159_S44_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_159_S44_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_159_S44_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_159_S44_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",129,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_159_S44_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_159_S44_L001_R2_001.fastq.gz",113953,99028,97255,95913,83815,83304
"hja2016_160","HJA2016_Plate1",2016,"Plate1","S45","50","50","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_160_S45_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_160_S45_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_160_S45_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_160_S45_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",130,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_160_S45_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_160_S45_L001_R2_001.fastq.gz",330438,294592,286084,282312,239684,236788
"hja2016_161","HJA2016_Plate2",2016,"Plate2","S37","65","65","Sediment","stream sediment","GSF2238-Lennon-Plate2-hja2016_161_S37_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_161_S37_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_161_S37_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_161_S37_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",139,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_161_S37_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_161_S37_L001_R2_001.fastq.gz",389,227,216,214,204,204
"hja2016_164","HJA2016_Plate2",2016,"Plate2","S38","260","260","Sediment","stream sediment","GSF2238-Lennon-Plate2-hja2016_164_S38_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_164_S38_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_164_S38_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_164_S38_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",165,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_164_S38_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_164_S38_L001_R2_001.fastq.gz",755914,710349,687241,690948,606700,558490
"hja2016_165","HJA2016_Plate2",2016,"Plate2","S39","360","360","Sediment","stream sediment","GSF2238-Lennon-Plate2-hja2016_165_S39_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_165_S39_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_165_S39_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_165_S39_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",166,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_165_S39_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_165_S39_L001_R2_001.fastq.gz",168,41,39,36,36,36
"hja2016_166","HJA2016_Plate2",2016,"Plate2","S40","57","57","Sediment","stream sediment","GSF2238-Lennon-Plate2-hja2016_166_S40_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_166_S40_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_166_S40_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_166_S40_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",135,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_166_S40_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_166_S40_L001_R2_001.fastq.gz",165055,154324,152058,151722,142850,142090
"hja2016_167","HJA2016_Plate2",2016,"Plate2","S41","WS3-1","WS3-1","Sediment","stream sediment","GSF2238-Lennon-Plate2-hja2016_167_S41_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_167_S41_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_167_S41_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_167_S41_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",182,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_167_S41_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_167_S41_L001_R2_001.fastq.gz",49253,45661,43773,43824,38261,38097
