"sample_id","sample_year","run_id","plate","lane_sample","site_code_raw","site_code","sample_type_original","sample_type","forward_filename","reverse_filename","forward_path","reverse_path","include","is_control","control_type","metadata_source","metadata_row","mapping_status","normalization_note","biosample_accession","sra_run_accession","forward_file","reverse_file"
"hja2016_126",2016,"HJA2016_Plate2","Plate2","S19","58","58","Sediment","stream sediment","GSF2238-Lennon-Plate2-hja2016_126_S19_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_126_S19_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_126_S19_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_126_S19_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",136,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_126_S19_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_126_S19_L001_R2_001.fastq.gz"
"hja2016_127",2016,"HJA2016_Plate1","Plate1","S20","60","60","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_127_S20_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_127_S20_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_127_S20_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_127_S20_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",137,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_127_S20_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_127_S20_L001_R2_001.fastq.gz"
"hja2016_128",2016,"HJA2016_Plate1","Plate1","S21","68","68","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_128_S21_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_128_S21_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_128_S21_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_128_S21_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",142,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_128_S21_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_128_S21_L001_R2_001.fastq.gz"
"hja2016_129",2016,"HJA2016_Plate1","Plate1","S22","72","72","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_129_S22_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_129_S22_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_129_S22_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_129_S22_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",144,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_129_S22_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_129_S22_L001_R2_001.fastq.gz"
"hja2016_131",2016,"HJA2016_Plate1","Plate1","S23","74","74","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_131_S23_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_131_S23_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_131_S23_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_131_S23_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",146,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_131_S23_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_131_S23_L001_R2_001.fastq.gz"
"hja2016_132",2016,"HJA2016_Plate1","Plate1","S24","84","84","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_132_S24_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_132_S24_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_132_S24_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_132_S24_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",150,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_132_S24_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_132_S24_L001_R2_001.fastq.gz"
"hja2016_133",2016,"HJA2016_Plate1","Plate1","S25","161","161","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_133_S25_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_133_S25_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_133_S25_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_133_S25_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",154,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_133_S25_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_133_S25_L001_R2_001.fastq.gz"
"hja2016_135",2016,"HJA2016_Plate1","Plate1","S26","169","169","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_135_S26_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_135_S26_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_135_S26_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_135_S26_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",159,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_135_S26_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_135_S26_L001_R2_001.fastq.gz"
"hja2016_136",2016,"HJA2016_Plate1","Plate1","S27","190","190","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_136_S27_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_136_S27_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_136_S27_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_136_S27_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",163,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_136_S27_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_136_S27_L001_R2_001.fastq.gz"
"hja2016_139",2016,"HJA2016_Plate1","Plate1","S28","CC-2","CC-2","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_139_S28_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_139_S28_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_139_S28_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_139_S28_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",168,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_139_S28_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_139_S28_L001_R2_001.fastq.gz"
"hja2016_140",2016,"HJA2016_Plate1","Plate1","S29","CC-3","CC-3","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_140_S29_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_140_S29_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_140_S29_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_140_S29_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",169,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_140_S29_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_140_S29_L001_R2_001.fastq.gz"
"hja2016_141",2016,"HJA2016_Plate1","Plate1","S30","CC-4","CC-4","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_141_S30_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_141_S30_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_141_S30_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_141_S30_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",170,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_141_S30_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_141_S30_L001_R2_001.fastq.gz"
"hja2016_142",2016,"HJA2016_Plate1","Plate1","S31","KC-1","KC-1","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_142_S31_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_142_S31_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_142_S31_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_142_S31_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",171,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_142_S31_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_142_S31_L001_R2_001.fastq.gz"
"hja2016_144",2016,"HJA2016_Plate1","Plate1","S32","KC-3","KC-3","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_144_S32_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_144_S32_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_144_S32_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_144_S32_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",173,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_144_S32_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_144_S32_L001_R2_001.fastq.gz"
"hja2016_145",2016,"HJA2016_Plate1","Plate1","S33","155","155","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_145_S33_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_145_S33_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_145_S33_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_145_S33_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",151,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_145_S33_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_145_S33_L001_R2_001.fastq.gz"
"hja2016_146",2016,"HJA2016_Plate1","Plate1","S34","156","156","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_146_S34_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_146_S34_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_146_S34_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_146_S34_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",152,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_146_S34_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_146_S34_L001_R2_001.fastq.gz"
"hja2016_147",2016,"HJA2016_Plate1","Plate1","S35","163","163","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_147_S35_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_147_S35_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_147_S35_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_147_S35_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",156,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_147_S35_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_147_S35_L001_R2_001.fastq.gz"
"hja2016_148",2016,"HJA2016_Plate1","Plate1","S36","165","165","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_148_S36_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_148_S36_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_148_S36_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_148_S36_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",158,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_148_S36_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_148_S36_L001_R2_001.fastq.gz"
"hja2016_149",2016,"HJA2016_Plate1","Plate1","S37","170","170","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_149_S37_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_149_S37_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_149_S37_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_149_S37_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",160,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_149_S37_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_149_S37_L001_R2_001.fastq.gz"
"hja2016_150",2016,"HJA2016_Plate1","Plate1","S38","53","53","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_150_S38_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_150_S38_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_150_S38_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_150_S38_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",131,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_150_S38_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_150_S38_L001_R2_001.fastq.gz"
"hja2016_151",2016,"HJA2016_Plate1","Plate1","S39","64","64","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_151_S39_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_151_S39_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_151_S39_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_151_S39_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",138,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_151_S39_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_151_S39_L001_R2_001.fastq.gz"
"hja2016_152",2016,"HJA2016_Plate1","Plate1","S40","66","66","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_152_S40_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_152_S40_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_152_S40_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_152_S40_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",140,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_152_S40_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_152_S40_L001_R2_001.fastq.gz"
"hja2016_155",2016,"HJA2016_Plate1","Plate1","S41","82","82","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_155_S41_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_155_S41_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_155_S41_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_155_S41_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",148,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_155_S41_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_155_S41_L001_R2_001.fastq.gz"
"hja2016_157",2016,"HJA2016_Plate1","Plate1","S42","43","43","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_157_S42_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_157_S42_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_157_S42_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_157_S42_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",126,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_157_S42_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_157_S42_L001_R2_001.fastq.gz"
"hja2016_158",2016,"HJA2016_Plate1","Plate1","S43","47","47","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_158_S43_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_158_S43_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_158_S43_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_158_S43_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",128,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_158_S43_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_158_S43_L001_R2_001.fastq.gz"
"hja2016_159",2016,"HJA2016_Plate1","Plate1","S44","49","49","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_159_S44_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_159_S44_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_159_S44_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_159_S44_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",129,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_159_S44_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_159_S44_L001_R2_001.fastq.gz"
"hja2016_160",2016,"HJA2016_Plate1","Plate1","S45","50","50","Sediment","stream sediment","GSF2238-Lennon-Plate1-hja2016_160_S45_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_160_S45_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_160_S45_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_160_S45_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",130,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_160_S45_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_160_S45_L001_R2_001.fastq.gz"
"hja2016_161",2016,"HJA2016_Plate2","Plate2","S37","65","65","Sediment","stream sediment","GSF2238-Lennon-Plate2-hja2016_161_S37_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_161_S37_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_161_S37_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_161_S37_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",139,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_161_S37_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_161_S37_L001_R2_001.fastq.gz"
"hja2016_164",2016,"HJA2016_Plate2","Plate2","S38","260","260","Sediment","stream sediment","GSF2238-Lennon-Plate2-hja2016_164_S38_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_164_S38_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_164_S38_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_164_S38_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",165,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_164_S38_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_164_S38_L001_R2_001.fastq.gz"
"hja2016_165",2016,"HJA2016_Plate2","Plate2","S39","360","360","Sediment","stream sediment","GSF2238-Lennon-Plate2-hja2016_165_S39_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_165_S39_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_165_S39_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_165_S39_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",166,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_165_S39_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_165_S39_L001_R2_001.fastq.gz"
"hja2016_166",2016,"HJA2016_Plate2","Plate2","S40","57","57","Sediment","stream sediment","GSF2238-Lennon-Plate2-hja2016_166_S40_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_166_S40_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_166_S40_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_166_S40_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",135,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_166_S40_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_166_S40_L001_R2_001.fastq.gz"
"hja2016_167",2016,"HJA2016_Plate2","Plate2","S41","WS3-1","WS3-1","Sediment","stream sediment","GSF2238-Lennon-Plate2-hja2016_167_S41_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_167_S41_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_167_S41_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_167_S41_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",182,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_167_S41_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_167_S41_L001_R2_001.fastq.gz"
"hja2016_168",2016,"HJA2016_Plate2","Plate2","S42","WS3-4","WS3-4","Sediment","stream sediment","GSF2238-Lennon-Plate2-hja2016_168_S42_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_168_S42_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_168_S42_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_168_S42_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",185,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_168_S42_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_168_S42_L001_R2_001.fastq.gz"
